1	LMP2B	0.006886484896977346	0.0001695990934962508
2	BNRF1	0.004402721225993213	3.9618378428655714e-05
3	BCRF1	0.0017887920000120659	2.990430306167639e-05
4	BCRF2	nan	nan
5	EBNA-LP	nan	nan
6	BWRF1	nan	nan
7	EBNA2	0.13132338004297156	0.002310722717877115
8	BHLF1	nan	nan
9	BHRF1	0.0013260754083747465	1.9507212151061565e-05
10	BFLF2	0.00604149807625716	8.15163913640933e-05
11	BFLF1	0.0051511710805318515	5.241293273504255e-05
12	BFRF1A	0.004904437837339173	6.192937967286493e-05
13	BFRF1	0.0034407121317723472	4.804501639377957e-05
14	BFRF2	0.005062507594469357	4.71880468822035e-05
15	BFRF3	0.003795843047835198	5.3390907270845375e-05
16	BPLF1	0.005848305753751797	4.62118837765299e-05
17	BOLF1	0.004486575852153651	4.601986438584564e-05
18	BORF1	0.004561478302915565	4.830499113702659e-05
19	BORF2	0.0039699793343244616	3.622607866690553e-05
20	BaRF1	0.0011977810133322478	3.0226946431436536e-05
21	BMRF1	0.0015127171342727774	2.3687394800110395e-05
22	BMRF2	0.0055552068568237075	6.132795253003112e-05
23	BMLF1	0.004607705596370703	4.883123436932816e-05
24	BSLF2_BMLF1	0.004273733847984522	4.758629913082499e-05
25	BSLF2	0.0018756651492929642	0.00011970722159279912
26	BSLF1	0.004726895341141025	6.385044163501307e-05
27	BSRF1	0.002166182311228086	4.408481599273116e-05
28	BLLF3	0.0024012813236504913	5.192263082643075e-05
29	BLRF1	0.0013245197762696975	3.979133910898784e-05
30	BLRF2	0.006140798848214833	8.163100105378585e-05
31	BLLF1	0.012169181856421058	0.00014896137165671351
32	BLLF2	0.009638004298002472	0.00013399741678317892
33	EBNA3A	0.040792184740611304	0.0008991767358963014
34	EBNA3B	0.04916897314259778	0.0011895999787801426
35	EBNA3C	0.05981270487481204	0.0009251833334981114
36	BZLF2	0.01008997205506883	0.0001228968851289513
37	BZLF1	0.014106562927059422	0.00017100328266019937
38	BRLF1	0.00464691846122653	7.576356351971407e-05
39	BRRF1	0.002097426918483901	4.0442669491876905e-05
40	BRRF2	0.011314511117646925	0.00011739927561459768
41	EBNA1	0.025932043996079533	0.0006905842399610078
42	BKRF2	0.004786967151582971	5.9894703524882576e-05
43	BKRF3	0.004030862531688738	4.600717495828814e-05
44	BKRF4	0.0019519066680966624	3.057582197275657e-05
45	BBLF4	0.006373351356779185	5.6801985298935025e-05
46	BBRF1	0.005427415828462621	5.648172507034451e-05
47	BBRF2	0.002490237831679336	4.261595672265847e-05
48	BBLF2-BBLF3	0.0065614693705669325	6.653794593407779e-05
49	BBRF3	0.00291933521950111	2.6376972097664286e-05
50	BBLF1	0.00589760358453803	8.092551583200382e-05
51	BGLF5	0.003855315301468541	3.7406541498644414e-05
52	BGLF4	0.002117765111994859	2.774558512411035e-05
53	BGLF3.5	0.0006003574659767321	3.4671683002453565e-05
54	BGLF3	0.004118933616466266	6.562040068188106e-05
55	BGLF2	0.0029035735977717032	3.447973979986017e-05
56	BGLF1	0.005819166212403761	6.0563500894299856e-05
57	BDLF4	0.006344212803002709	7.99860554067121e-05
58	BDLF3	0.00815934425233035	0.00011535141850690585
59	BDLF2	0.0037963981991615994	4.725674386242744e-05
60	BDLF1	0.0026861627540559715	4.2323972686398536e-05
61	BcLF1	0.003739682348352587	4.0993061181657903e-05
62	BcRF1	0.0017247748524836124	2.3772537349494675e-05
63	BTRF1	0.004407218071021325	6.436307451995511e-05
64	BXLF2	0.0038781703083403834	5.0723917107046435e-05
65	BXLF1	0.000822190825149733	1.9497549367870446e-05
66	BXRF1	0.0019252853394043322	6.540414663004688e-05
67	BVRF1	0.0017197035950867893	6.210323278845881e-05
68	BVLF1	0.0017843398878708645	3.633565624507208e-05
69	BVRF2	0.001292052533186887	2.258125965406256e-05
70	BdRF1	0.0013434809783536945	3.408330548733958e-05
71	BILF2	0.0009380531413846733	2.0890965633911073e-05
72	LF3	nan	nan
73	LF2	0.001658339050580759	2.7591636230635545e-05
74	LF1	0.0049295315683793774	6.413109594786707e-05
75	RPMS1	0.0038024147577776905	5.84115669189824e-05
76	BILF1	0.0011913618446750562	2.4593818138421193e-05
77	BALF5	0.0036627691215339675	3.636961046075331e-05
78	BALF4	0.004084155456912029	4.244061877398038e-05
79	A73	0.0029304772820617215	3.736649803522942e-05
80	BALF3	0.004652367863984953	4.438277053240857e-05
81	BARF0	0.004769685069580447	4.9462059213860074e-05
82	BALF2	0.0028630724310889665	2.5282796389820297e-05
83	BALF1	0.0024500000944410556	3.567871775314984e-05
84	BARF1	0.0038520364774037694	4.2766548169816434e-05
85	BNLF2b	0.007615869282372634	7.470702621252983e-05
86	BNLF2a	0.0074462180812993	8.982313877469052e-05
87	LMP1	0.01779866610445692	0.0002013498527812764
