1	LMP2B	0.004000001469661961	0.00010033001531486694	0.015226978871564623	0.000410961378355698	0.2779712348897423	0.007997971240113326
2	BNRF1	0.0019796710242281574	1.8887402737326382e-05	0.011939001911821536	0.00010970767707375782	0.17544045741329203	0.0023652826606330862
3	BCRF1	0.00021393541114919166	1.4553350690872244e-05	0.007884331765997331	0.00013450141081242244	0.019963562050132673	0.001720189958401476
4	BCRF2	nan	nan	nan	nan	nan	nan
5	EBNA-LP	nan	nan	nan	nan	nan	nan
6	BWRF1	nan	nan	nan	nan	nan	nan
7	EBNA2	0.1132571073308645	0.0020107066317530185	0.1908777190596895	0.0033160013392048333	0.5480636608410601	0.0044697123951910524
8	BHLF1	nan	nan	nan	nan	nan	nan
9	BHRF1	0.0005313759519053719	1.5607234341683382e-05	0.004039323318156713	6.352372375138529e-05	0.07437408273495756	0.0029289836414003395
10	BFLF2	0.003507447703880296	4.7422477411320404e-05	0.014270507849886779	0.00020227906915777668	0.2616412751986195	0.0043264784618452555
11	BFLF1	0.0019693132964580377	2.4162264732969873e-05	0.015626590772482685	0.00017170220287514624	0.14291031352158787	0.0022335018427343863
12	BFRF1A	0.0036217538054401856	4.8424304503748153e-05	0.00872488063751418	0.00011720437468857246	0.3854129662544828	0.00325911618963932
13	BFRF1	0.0016022039624226428	3.134433373817661e-05	0.00930587716699456	0.00012057562846809261	0.14835145389679003	0.002894055270139433
14	BFRF2	0.003650520117206608	4.163858305141258e-05	0.009254067460594461	8.26366108599836e-05	0.4267848986589952	0.005631595041796406
15	BFRF3	0.0012223207161194498	2.135015724649889e-05	0.01099353163061715	0.0001567734532317049	0.10658056396832163	0.0018078529495950432
16	BPLF1	0.003514432007627011	3.0181916132923207e-05	0.01252097157227106	0.00010192095333504064	0.2906186947081658	0.00228308436037528
17	BOLF1	0.0021104209352726644	2.0641946222194617e-05	0.011027494687826496	0.00012232888799671435	0.21604929226272318	0.0026389633493044285
18	BORF1	0.0008617741836872466	1.655477573818332e-05	0.015254978427480217	0.00016918387047025214	0.07410140735830957	0.0019165354159965053
19	BORF2	0.0011967097146473166	2.0176784225102684e-05	0.013498984846877799	0.00012617144502683394	0.12369518606193967	0.004998331150522908
20	BaRF1	0.0005843615312761689	1.2472883773203556e-05	0.0034049478356055858	0.00012564231122338092	0.0814321001002621	0.0037349433977636546
21	BMRF1	0.0003683116450671443	1.1024904801140119e-05	0.005005964598115005	7.453289398959514e-05	0.056569529850254735	0.001937881166595193
22	BMRF2	0.0008384808683421525	1.4133503537477587e-05	0.019917560282346924	0.00022111112967014638	0.04743668913308292	0.0012776484923416101
23	BMLF1	0.0012573711002300209	2.282055463393648e-05	0.01554784361351318	0.00018224542825105353	0.19222153373041193	0.007075786863474941
24	BSLF2_BMLF1	0.0012112337008383849	2.4377324478729043e-05	0.014268282638408925	0.00017240898917138305	0.19223347287192094	0.0071040229941824115
25	BSLF2	0.0018593151570781838	0.00012679798003719454	0.002377552845169841	0.00015536846708624435	0.3134481937006657	0.0323180936336966
26	BSLF1	0.001941259000140471	3.797345511927606e-05	0.01334245093002324	0.00017016488494135638	0.1856808269838754	0.012453738712943715
27	BSRF1	0.0005097847268163632	3.535205556754375e-05	0.007428352924217347	0.00014267998856620968	0.10620791555014122	0.012621680058328697
28	BLLF3	0.0011853510267172819	2.2566991762018247e-05	0.006319298949935604	0.0001816783448914992	0.1357266111884924	0.0043427748695848215
29	BLRF1	0.0004880010380067657	2.7471826791888793e-05	0.004010049092536863	0.00012028326913729276	0.08424189527499383	0.005136070752444733
30	BLRF2	0.0020926657444693166	4.6164910308220155e-05	0.018561678008567766	0.00028687740635552155	0.11478683796158712	0.00338828447847651
31	BLLF1	0.010591959389646724	0.00012472366632607852	0.01875110728774786	0.00024656848176559797	0.620817883623692	0.006401535486613656
32	BLLF2	0.009012080305062996	0.0001288283018392049	0.011543955117512985	0.00017134177132602737	0.780559155412261	0.008110758132536968
33	EBNA3A	0.03439546983365601	0.0007580925554797295	0.06761673686188628	0.0015034160957836473	0.5244052023976511	0.004219645010948055
34	EBNA3B	0.04220673493893173	0.0010287655709907543	0.07912272955120349	0.0018688274675715646	0.4515769663824547	0.003589677242949147
35	EBNA3C	0.052338612414153884	0.0008247890179352105	0.08662260402943867	0.0012747361197586928	0.568370955078294	0.004719681152193168
36	BZLF2	0.005676924180014579	6.903892426191654e-05	0.025507916535493808	0.00032264465911870446	0.23402187307699668	0.0032274000818807015
37	BZLF1	0.01051103601436678	0.000123030352034538	0.02652457983042127	0.0003483015661901408	0.4038179554453736	0.004595232029028091
38	BRLF1	0.0029995102865588955	5.097939541550768e-05	0.010276420264961866	0.00016900554280525922	0.2863532789632565	0.00513607523319175
39	BRRF1	0.0004911645527195667	1.657126811289327e-05	0.007720807840592715	0.00014491199554964192	0.04811159580779137	0.0017048547522947313
40	BRRF2	0.009397878673755546	0.00010276047735295194	0.017328138708527792	0.0001773360610596446	0.5558015136496123	0.005345122593531189
41	EBNA1	0.023407867136453018	0.0006101640575460961	0.03977297802183018	0.001156833620737885	0.633998127389438	0.013132145817127374
42	BKRF2	0.0043159235181355875	5.693440055225707e-05	0.005669205699815255	0.00011256972348336038	0.4371158720287359	0.010148174235743487
43	BKRF3	0.0010693263212976666	1.7171016325799628e-05	0.013810320161538579	0.00016437875848877303	0.07496799454088386	0.0014701095374828569
44	BKRF4	0.0015739756727870824	2.796802094657367e-05	0.00315303377607004	5.251750979833834e-05	0.4091791902679113	0.004743687715202644
45	BBLF4	0.0038450142585402113	4.17854071655547e-05	0.0152639700376649	0.00016669296869757422	0.3094065328898453	0.006700293358479651
46	BBRF1	0.0018439881760717054	3.0590822428725054e-05	0.017667500064367406	0.00019316138527578365	0.12833819125059348	0.004730673708345991
47	BBRF2	0.0007886130702275944	1.738851156353161e-05	0.008181208693198591	0.00013792884113022021	0.0888770531257799	0.0020315342198136003
48	BBLF2-BBLF3	0.004811370463870024	5.608118666689761e-05	0.011874775406090145	0.00013346579555640806	0.4768133215309511	0.008873587567782844
49	BBRF3	0.0007295123209187062	1.1987474894270712e-05	0.009833136751563413	9.276918295923429e-05	0.08028137506211035	0.0016393082826630804
50	BBLF1	0.002939761419853605	4.6476909216868414e-05	0.016604058391030373	0.0002675214458416469	0.13956648386299755	0.002401223855701736
51	BGLF5	0.0021869180112657274	2.2611541114352447e-05	0.009366579912912777	0.00010307018260807612	0.28889721782185823	0.004208467552693062
52	BGLF4	0.00014293184396578436	6.131975168774918e-06	0.009089365829589684	0.00011545230330964717	0.009976640398222993	0.0004683440985994515
53	BGLF3.5	0.00036650706258542845	3.929368164373282e-05	0.0013999302919549888	5.5783668188913675e-05	0.476379391421688	0.04858802030943203
54	BGLF3	0.001224328925771573	2.5570020797102702e-05	0.013843191454249544	0.00023270252765223259	0.11696566988824854	0.003981820697123199
55	BGLF2	0.001405445925900807	2.0392829759184282e-05	0.007413350663999863	9.325807138075978e-05	0.21592261036913077	0.0059567376363869684
56	BGLF1	0.002947912672047931	3.0713557583852146e-05	0.014611181143373668	0.00016453314188397854	0.22261734515107529	0.0019451644865372023
57	BDLF4	0.0029820695336985406	4.734200846135188e-05	0.01806444310630513	0.00023206995141018577	0.18118324599005228	0.0034320602688975603
58	BDLF3	0.0042754114035123405	5.107798416800745e-05	0.01839360285286851	0.00030581882252630837	0.2197995395198735	0.002404747278216776
59	BDLF2	0.0028151133476565712	3.858027366593887e-05	0.0070083606517364816	9.146214725923233e-05	0.4298611425346527	0.004458902468866195
60	BDLF1	0.00019375770864470967	9.469494021788444e-06	0.010725189712254557	0.00017937669762794526	0.023141910618209274	0.0019877342226788898
61	BcLF1	0.0007366662248938056	8.48159772702816e-06	0.013662446929730806	0.0001543399008421014	0.07978496175990477	0.0022548708097829013
62	BcRF1	0.001551498463281031	2.2492763313358305e-05	0.002349580093400165	3.894778167444084e-05	0.5956886315127462	0.008880923172587853
63	BTRF1	0.0022441985800117086	3.593863963485437e-05	0.011069967972184737	0.00016630554592425765	0.20390411600100172	0.0026035565516194597
64	BXLF2	0.0006880324956953666	1.071839475836093e-05	0.014212392394315695	0.0001853919247241536	0.04823975332759528	0.0011591085564863059
65	BXLF1	0.00015844189752504517	5.5957432695545396e-06	0.003021258848936377	6.989353763006786e-05	0.02647349426961428	0.0013471892379227726
