1	LMP2B	0.007976010743039576	0.0002497724440360608
2	BNRF1	0.004364827250249361	6.170070487391784e-05
3	BCRF1	0.0012925202921801246	4.304763685993325e-05
4	BCRF2	nan	nan
5	EBNA-LP	nan	nan
6	BWRF1	nan	nan
7	EBNA2	0.007368717275735838	0.00013025885543186782
8	BHLF1	nan	nan
9	BHRF1	0.001605860886466891	3.569472697699481e-05
10	BFLF2	0.0033112124526188057	9.767592222103255e-05
11	BFLF1	0.004482907838617375	7.58127032204651e-05
12	BFRF1A	0.003748545137275495	8.049466492094283e-05
13	BFRF1	0.0040725583413375455	7.60154031591214e-05
14	BFRF2	0.00466393225107923	7.100567454599713e-05
15	BFRF3	0.002746534344230918	9.548104290430962e-05
16	BPLF1	0.005154567094572118	7.587224479937608e-05
17	BOLF1	0.004665480494721337	8.117018664760022e-05
18	BORF1	0.005359054503222194	7.79895020007449e-05
19	BORF2	0.004315912374116479	6.330599822417424e-05
20	BaRF1	0.0011590409715737313	5.73628133187341e-05
21	BMRF1	0.0018740423137635445	4.551408986804389e-05
22	BMRF2	0.004179848322349742	8.916513076165501e-05
23	BMLF1	0.0033773354197520387	7.615555875316862e-05
24	BSLF2_BMLF1	0.003016587069248006	7.114962082139864e-05
25	BSLF2	0.0015181824260789333	8.738433768742212e-05
26	BSLF1	0.0040872385412127005	9.629942499458379e-05
27	BSRF1	0.0012598155938065283	5.399345318001798e-05
28	BLLF3	0.0025481911089557706	9.596686166095396e-05
29	BLRF1	0.0017768371156225641	6.619792652092188e-05
30	BLRF2	0.005465100546655657	0.0001293482365978261
31	BLLF1	0.008506346261611045	0.00015316719237357866
32	BLLF2	0.010845217008862028	0.00020982855098217027
33	EBNA3A	0.008338324052764442	0.00017467843340217835
34	EBNA3B	0.008600004148298456	0.00022145566409102998
35	EBNA3C	0.011942609968128983	0.00021523362656621897
36	BZLF2	0.004367979858548535	0.00011317236987575763
37	BZLF1	0.009008800310694684	0.00023898613107710504
38	BRLF1	0.0036265627078058316	0.00011896716190192531
39	BRRF1	0.0019346042349427412	5.775426683929715e-05
40	BRRF2	0.012976967741281365	0.00017522036477941633
41	EBNA1	0.025365020892897387	0.0010759824704851245
42	BKRF2	0.004752500724079318	9.029819652160142e-05
43	BKRF3	0.00403238669725806	7.506916410593836e-05
44	BKRF4	0.0022374299754897246	5.202353507865298e-05
45	BBLF4	0.00667084312689862	9.05167943123801e-05
46	BBRF1	0.005250610868622694	7.652124752454059e-05
47	BBRF2	0.002583044604749047	6.570592228998905e-05
48	BBLF2-BBLF3	0.006640883752557045	9.73907139943086e-05
49	BBRF3	0.0031245576297948313	4.6956537609056545e-05
50	BBLF1	0.006729090131257393	0.00013078330432319662
51	BGLF5	0.004155402786127271	7.29356999885698e-05
52	BGLF4	0.002652884918390267	4.749722932303885e-05
53	BGLF3.5	0.0009324140244677846	6.6966164852329e-05
54	BGLF3	0.004525997795904343	9.948749973616563e-05
55	BGLF2	0.0025139720253420073	5.0071226583584986e-05
56	BGLF1	0.0066526169405322745	0.00010742504710757737
57	BDLF4	0.006344607810224086	0.00012748373965261562
58	BDLF3	0.009506382391975939	0.00019708710734627668
59	BDLF2	0.004128818112309418	7.523152998920114e-05
60	BDLF1	0.002537623066739698	6.661175864884241e-05
61	BcLF1	0.0031813420026779106	6.735671152082338e-05
62	BcRF1	0.0019641539465791924	4.03716108971269e-05
63	BTRF1	0.004293241109884943	9.010742335856741e-05
64	BXLF2	0.0041296812956450315	7.878761560894466e-05
65	BXLF1	0.0010851730361214039	3.668013492527431e-05
66	BXRF1	0.002525321082458203	0.00011599786684013223
67	BVRF1	0.002370185108827634	0.00012179991255559349
68	BVLF1	0.0021375382620893507	6.854560039114404e-05
69	BVRF2	0.0013221102252618567	4.0415233708247184e-05
70	BdRF1	0.001479284771550243	6.212819316074213e-05
71	BILF2	0.0009188508275985521	3.575362449771367e-05
72	LF3	nan	nan
73	LF2	0.0016595940310154666	4.0385913247422896e-05
74	LF1	0.004746927921100096	0.00010590692707769051
75	RPMS1	0.004956366975116105	9.698662129415933e-05
76	BILF1	0.0013619228476933513	4.809984892780788e-05
77	BALF5	0.0038695121455112843	5.493890489497476e-05
78	BALF4	0.00434275366499174	6.32694650983291e-05
79	A73	0.0030716138237539326	5.525228400175773e-05
80	BALF3	0.005179386709746666	6.825601332468184e-05
81	BARF0	0.005179539603364215	7.622267343537897e-05
82	BALF2	0.0027361930570792047	3.535291039635451e-05
83	BALF1	0.0024293957845279547	6.299364945382892e-05
84	BARF1	0.003684412616441893	5.992507359523279e-05
85	BNLF2b	0.008405347020670837	0.0001163809862385413
86	BNLF2a	0.005034853146764063	0.00016770253122837454
87	LMP1	0.01867135327694034	0.0003872052389328374
